ID,Title,Author
0590680528,The Names Upon The Harp: Irish Myths And Legends,Marie Heaney
0525651330,The Black Hen or The Underground Inhabitants,Antony Pogorelsky
0307747077,Three Billy Goats Gruff (Golden Sound Story Books-Classics),Golden Books
0316779652,Cinderella,Ruth Sanderson
078180714X,"Czech, Moravian and Slovak Fairy Tales (The Hippocrene Library of Folklore)",
0811860310,Snow White/Blancanieves: A Bilingual Book (Bilingual Fairy Tales),
0735812543,The Elf's Hat,Brigitte Weninger
0590401645,Jack and the Beanstalk,Matt Faulkner
0152060529,Beauty and the Beast,Nancy Willard
0689807597,The Sea King's Daughter: A Russian Legend,Aaron Shepard
0395621550,The Magpies' Nest,Joanna Foster
0192741489,Hungarian Folk-Tales (Oxford Myths and Legends),Val Biro
1558582878,Baba Yaga & the Little Girl,Katya Arnold
1845078128,The Dragon of Krakow and Other Polish Stories (Folktales from Around the World),Richard Monte
015201697X,Tam Lin,Jane Yolen
0395653614,The Little Humpbacked Horse: A Russian Tale,Elizabeth Winthrop
1564024857,Catkin,Antonia Barber
0531300536,A Weave Of Words,Robert D. San Souci
1587170647,The Adventures of Tom Thumb,Marianna Mayer
0836249194,Beauty And The Beast (Children's Classics (Andrews McMeel)),Samantha Easton
0874834988,Stone Soup,Heather Forest
043944604X,The Nutcracker (Scholastic Junior Classics),E.T.A. Hoffmann
1885394500,Miracle of Tears,Queen of Romania Sulamith Wulfing
1885008279,The Prince's Diary,Renee Ting
0789425580,The Black Geese: A Baba Yaga Story From Russia,Alison Lurie
059046146X,The Hole in the Dike (A Blue Ribbon Book),Norma B. Green
1564020495,East o' the Sun and West o' the Moon (Works in Translation),Naomi Lewis
0679423133,Cinderella (Everyman's Library Children's Classics),C. S. Evans
0374384363,William Tell,
0525471790,The Impudent Rooster,Sabina Rascol
0807520624,The Enormous Turnip,Kathy Parkinson
0907234267,The Red Shoes,Hans Christian Andersen
1442006358,Tony's Bread: An Italian Folktale (Paperstar),Tomie dePaola
0823414043,The Adventures of Hershel of Ostropol,
095445300X,Donegal Fairy Stories,Seumas MacManus
0531068722,Three Perfect Peaches: A French Folktale,Cynthia C. DeFelice
0811845699,The Emperor's New Clothes,
0060285389,The Firebird,Jane Yolen
1575370115,Another Sommer-Time Story: Three Little Pigs,Carl Sommer
0940793997,Tales of the Seal People: Scottish Folk Tales (International Folk Tales),Duncan Williamson
0066238706,Saint Francis and the Wolf,Richard Egielski
0689804857,The Maiden of Northland: A Hero Tale of Finland,Aaron Shepard
0786823313,The Little Mermaid,Hans Christian Andersen
1841486213,Little Red Riding Hood,Josephine Evetts-Secker
0399225102,Firebird,Rachel Isadora
0679887571,The Little Mermaid,Hans Christian Andersen
068812593X,Favorite Fairy Tales Told in Czechoslovakia,Virginia Haviland
0811820629,Juan y los frijoles mÃ¡gicos / Jack and the Beanstalk,Arnal Ballester
0156400103,Helga's Dowry: A Troll Love Story,Tomie dePaola
1885394179,The Little Mermaid,Hans Christian Andersen
0823413845,The Birds' Gift: A Ukrainian Easter Story,Eric A. Kimmel
0374375259,The Three Golden Keys,Peter Sis
0395900158,The Beautiful Butterfly: A Folktale from Spain,
0836249259,The Bremen Town Musicians (Children's Classics),
1404802231,The Princess and the Pea: A Retelling of the Hans Christian Anderson Fairy Tale (Read-It! Readers: Fairy Tales),Susan Blackaby
1587170051,Cinderella,K.Y. Craft
0679428143,The Sleeping Beauty (Everyman's Library Children's Classics),C. S. Evans
0811860299,El The Pied Piper / Flautista de Hamelin: A Bilingual Book (Bilingual Fairy Tales),
0880451289,Magic Storysinger,M. E. A. McNeil
0735814740,The Three Little Rabbits,Ivan Gantschev
0486413063,The Glass Mountain and Other Polish Fairy Tales (Dover Children's Thrift Classics),Elsie Byrde
0698400429,The Bremen Town Musicians,Grimm Brothers
1558585931,Baba Yaga,Katya Arnold
0399219722,The Fool of the World and the Flying Ship,
0439871999,La bella durmiente / Sleeping Beauty (Bilingual Tales) (Spanish Edition),
0811847942,Hansel and Gretel/Hansel y Gretel: A Bilingual Book (Bilingual Fairy Tales),Elisabet McClellen
0823407144,The Fisherman and His Wife,John Warren Stewig
0689813988,Tom Tit Tot (Aladdin Picture Books),Evaline Ness
1605370088,The Little Match Girl,Hans Christian Andersen
143959953X,Stone Soup,
0763632295,The Snow Queen,Hans Christian Andersen
1856979431,Koshka's Tales: Stories from Russia,James Mayhew
0399231188,Jack and the Beanstalk,Ann Keay Beneduce
0192741330,Island of the Mighty (Oxford Myths and Legends),Haydn Middleton
0689817878,Goldilocks And The Three Bears (Ready to Read),Betty Miles
0375830014,Snow White,Jacob Ludwig Carl Grimm
0316770736,Papa Gatto: An Italian Fairy Tale,Ruth Sanderson
0688148476,The Glass Mountain,Diane Wolkstein
1558589260,Mother Holly: A Retelling from the Brothers Grimm,
0375813195,The Ugly Duckling,Hans Christian Andersen
0316574066,Tatterhood and the Hobgoblins: A Norwegian Folktale,Lauren A. Mills
0823416291,That Apple is Mine!,Katya Arnold
1442482109,Goddess Girls Books #1-4 (Charm Bracelet Inside!): Athena the Brain; Persephone the Phony; Aphrodite the Beauty; Artemis the Brave,Joan Holub
148473274X,The Trials of Apollo Book One The Hidden Oracle,Rick Riordan
1423163001,The Demigod Diaries (The Heroes of Olympus),Rick Riordan
0316013560,The Lion & the Mouse,Jerry Pinkney
0763678325,The Iliad,Gillian Cross
055349483X,Black Ships Before Troy: The Story of 'The Iliad',Rosemary Sutcliff
0763647918,The Odyssey,Gillian Cross
157912867X,"Child's Introduction to Greek Mythology: The Stories of the Gods, Goddesses, Heroes, Monsters, and Other Mythical Creatures",Heather Alexander
148142730X,The Goddess Girls Charming Collection Books 9-12 (Charm Bracelet Included!): Pandora the Curious; Pheme the Gossip; Persephone the Daring; Cassandra the Lucky,Joan Holub
142312166X,The Demigod Files (A Percy Jackson and the Olympians Guide),Rick Riordan
142311339X,"The Lost Hero (Heroes of Olympus, Book 1)",Rick Riordan
1442499257,Goddess Girls The Glittering Collection (Charm Bracelet Inside): Athena the Wise; Aphrodite the Diva; Artemis the Loyal; Medusa the Mean,Joan Holub
1626720592,Olympians Boxed Set,George O'Connor
1423128648,"Tales from the Odyssey, Part 1",Mary Pope Osborne
1423140591,"The Son of Neptune (Heroes of Olympus, Book 2)",Rick Riordan
1442488328,Amphitrite the Bubbly (Goddess Girls),Joan Holub
1423126106,"Tales from the Odyssey, Part 2",Mary Pope Osborne
1554537711,The Mermaid and the Shoe,K G Campbell
0823405648,The Tortoise and the Hare: An Aesop Fable (Reading Rainbow Books),Janet Stevens
1423145518,"The Titan's Curse (Percy Jackson & the Olympians, Book 3)",Rick Riordan
1423163257,"Heroes of Olympus, Book One The Lost Hero: The Graphic Novel (The Heroes of Olympus)",Rick Riordan
142314550X,The Sea of Monsters (Percy Jackson & the Olympians),Rick Riordan
0553494821,The Wanderings of Odysseus: The Story of the Odyssey,Rosemary Sutcliff
1481457713,The Pegasus Winged Collection Books 1-3: The Flame of Olympus; Olympus at War; The New Olympians,Kate O'Hearn
1481449982,Hestia the Invisible (Goddess Girls),Joan Holub
1481435094,Hephaestus and the Island of Terror (Heroes in Training),Joan Holub
1481422006,The Heroes in Training Collection Books 1-4: Zeus and the Thunderbolt of Doom; Poseidon and the Sea of Fury; Hades and the Helm of Darkness; Hyperion and the Great Balls of Fire,Joan Holub
0689868839,The Children's Homer: The Adventures of Odysseus and the Tale of Troy,Padraic Colum
1423101456,"The Titan's Curse (Percy Jackson and the Olympians, Book 3)",Rick Riordan
148143506X,Crius and the Night of Fright (Heroes in Training),Joan Holub
1442488425,Typhon and the Winds of Destruction (Heroes in Training),Joan Holub
1442488298,Medusa the Rich (Goddess Girls),Joan Holub
1442488484,Ares and the Spear of Fear (Heroes in Training),Joan Holub
1481435124,Uranus and the Bubbles of Trouble (Heroes in Training),Joan Holub
140277334X,Classic StartsEE¢: The Odyssey (Classic Starts(TM) Series),Homer
0756640156,DK Readers L3: Greek Myths,Deborah Lock
0064461890,The Gods and Goddesses of Olympus (Trophy Picture Books),Aliki
1442488239,Iris the Colorful (Goddess Girls),Joan Holub
1442488263,Aphrodite the Fair (Goddess Girls),Joan Holub
1626720134,Ares: Bringer of War (Olympians),George O'Connor
1442488514,Cronus and the Threads of Dread (Heroes in Training),Joan Holub
1442488204,Athena the Proud (Goddess Girls),Joan Holub
1423101464,"The Battle of the Labyrinth (Percy Jackson and the Olympians, Book 4)",Rick Riordan
0679886745,"The Lion and the Mouse (Step-Into-Reading, Step 1)",Gail Herman
1402773129,Classic StartsEE¢: Greek Myths (Classic Starts(TM) Series),
0618154264,Greek Myths,Olivia E. Coolidge
141698271X,Athena the Brain (Goddess Girls),Joan Holub
0140383093,The Odyssey (Puffin Classics),Homer
1442449330,The Girl Games (Goddess Girls),Joan Holub
006054063X,King Midas and the Golden Touch,Charlotte Craft
0141325283,Tales of the Greek Heroes (Puffin Classics),Roger Lancelyn Green
1596434317,Zeus: King of the Gods (Olympians),George O'Connor
1434234371,"Have a Hot Time, Hades! (Myth-O-Mania)",Kate McMullan
0618154280,The Trojan War,Olivia E Coolidge
0689812906,Romulus and Remus (Ready-to-Reads),Anne Rockwell
1454906111,Classic StartsEE¢: Roman Myths (Classic Starts(TM) Series),Diane Namm
1847805280,Iliad (The Classics),Rosemary Sutcliff
1423153626,The Kane Chronicles Survival Guide,Rick Riordan
1434234428,"Say Cheese, Medusa! (Myth-O-Mania)",Kate McMullan
0545308313,Underworlds #1: The Battle Begins,Tony Abbott
849838236X,El ladron del rayo / The Lightning Thief (Percy Jackson Y Los Dioses Del Olimpo/ Percy Jackson and the Olympians) (Spanish Edition),Rick Riordan
0547152299,Gifts from the Gods: Ancient Words and Wisdom from Greek and Roman Mythology,Lise Lunge-Larsen
1442452633,Zeus and the Thunderbolt of Doom (Heroes in Training),Joan Holub
1416982744,Artemis the Brave (Goddess Girls),Joan Holub
0590413384,Favorite Greek Myths,Mary Pope Osborne
1481450018,Echo the Copycat (Goddess Girls),Joan Holub
1434234401,"Get to Work, Hercules! (Myth-O-Mania)",Kate McMullan
1596434325,Athena: Grey-Eyed Goddess (Olympians),George O'Connor
0448461935,Beast Keeper #1 (Beasts of Olympus),Lucy Coats
0553533592,A Song for Ella Grey,David Almond
0448461951,Steeds of the Gods #3 (Beasts of Olympus),Lucy Coats
1434291944,"Get Lost, Odysseus! (Myth-O-Mania)",Kate McMullan
0399254269,"Stickman Odyssey, Book 1: An Epic Doodle",Christopher Ford
044846196X,Dragon Healer #4 (Beasts of Olympus),Lucy Coats
1847805299,Odyssey (The Classics),
1596437383,Poseidon: Earth Shaker (Olympians),George O'Connor
1481435159,Perseus and the Monstrous Medusa (Heroes in Training),Joan Holub
0996570276,Grandma BallyHuHu: and the Mystical Coin,Marti Melville
0816730504,The Llama's Secret - A Peruvian Legend (Legends of the World),Palacios
0395827469,The Magic Bean Tree: A Legend from Argentina,Nancy Van Laan
1512097934,Ti and the Magical Key: How it all began (Volume 1),Dana Popov
0689815468,How Nanita Learned To Make Flan,Campbell Geeslin
0316308552,How Night Came from the Sea: A Story from Brazil,Mary-Joan Gerson
0781807123,Folk Tales from Chile (Library of Folklore),Brenda Hughes
0816730547,Sea Serpent'S Daughter - Pbk (Legends of the World),Lippert
0590676849,"De oro y esmeraldas: mitos, leyendas y cuentos popules de latinoamÃ©rica",Lulu Delacre
0816730520,Hummingbird King - Pbk (Legends of the World),Palacios
1841487961,"Hen, a Chick and a String Guitar with CD (Audio)",Margaret Read MacDonald
043924398X,Golden Tales,Lulu Delacre
0739813323,Stories from the Amazon (Multicultural Stories),Saviour Pirotta
0152553436,Moon Rope/Un lazo a la luna,Lois Ehlert
1885223854,When Woman Became the Sea: A Costa Rican Creation Myth,Susan Strauss
0874835518,Emerald Lizard (World Storytelling),DeSpain
0316328782,The Bravest Flute: A Story of Courage in the Mayan Tradition,Ann Grifalconi
1514782588,Wave-Full Waters: The Prophecy Continues... (Shifting Tides) (Volume 2),Lunix Star
0590485385,El Romance de Don Gato y Otros Cuentos Populares de America Latina,Lucia M. Gonzalez
1514262916,Ti y la Llave Magica: Como Empezo Todo (Spanish Edition),Dana Popov
0439278635,Senor Cat's Romance: And Other Favorite Stories from Latin America,Lucia M. Gonzalez
0823410382,The Witch's Face: A Mexican Tale,Eric A. Kimmel
0816739927,How Llama Saved The Day - Pbk,Palazzo-Craig
0884156702,Picture Tales from Mexico,Dan Storm
1514128152,Ti et la Cle Magique: Comment tout a commence (French Edition),Dana Popov
0938317210,Watch Out for Clever Women!: Cuidado con las Mujeres Astutas! (Spanish and English Edition),Joe Hayes
0688139442,Uncle Snake,Matthew Gollub
0688148816,The Boy Who Wouldn't Obey: A Mayan Legend,Anne Rockwell
0689810385,So Say The Little Monkeys,Nancy Van Laan
0816739943,How Night Came To Be - Pbk,Palazzo-Craig
0974547700,Nantu and Auju (Multilingual Edition),Alejandro Taish Mayaprua
0945740018,How the Robin Got Its Red Breast,Belva Green
0613262506,Momentos Magicos/Magic Moments (Turtleback School & Library Binding Edition),Olga Loya
1514105632,Ti und der Magische Schluessel: Wie alles begann (1) (German Edition),Dana Popov
0531094774,The Race of Toad and Deer,Pat Mora
0789152908,Tales of Latin America (Timeless Classics),
0816730741,La Hija Da La Serpiente Marina-Pbk (New) (Leyendas del Mundo),Lippert
1589520815,La Serpiente Y El Dolor De Muelas (Cuentos Y Mitos De America Latina) (Spanish Edition),Melinda Lilly
0991056159,"Sahara, A Princess Tale",Joselyn Varada
0385321228,Zorro and Quwi,Rebecca Hickox
1589520785,Mira y La Piedra (Cuentos y Mitos de America Latina) (Spanish Edition),Melinda Lilly
9684039115,Leyendas Mexicanas (Spanish Edition),Nelida Galvan MacIas
1589520769,Aletin y El Dia Que El Cielo Se Vino Abajo (Cuentos y Mitos de America Latina) (Spanish Edition),Melinda Lilly
0606128956,Borreguita and the Coyote Ayutla Mexico,Verna Aardema
1589520777,Huatya Curi y Los Cinco Condores (Cuentos y Mitos de America Latina) (Spanish Edition),Melinda Lilly
1589520793,La Cancion del Sol (Cuentos y Mitos de America Latina) (Spanish Edition),Melinda Lilly
1589520807,La Gente de La Luna (Cuentos y Mitos de America Latina) (Spanish Edition),Melinda Lilly
0689315015,The FUTURE OF YEN TSU,Richard Morris
8426132758,Lo Que el Lobo Le Conto a la Luna / What the Wolf Told the Moon (Spanish Edition),Lucia Scuderi
1568471815,Pre-Columbian Stories (Tales from Around the World),Robert Hull
0874835801,Tio Conejo/Uncle Rabbit: And Other Latin American Trickster Tales,Olga Loya
B00XIJNOQC,Flor Negra: El cÃ­mbalo de oro (Spanish Edition),RamÃ³n ValdÃ©s Elizondo
0613794028,Aletin y El Dia Que El Cielo Se Vino Abajo / Aletin and the Falling Sky (Cuentos y Mitos de America Latina) (Spanish Edition),Melinda Lilly
1887734740,Clever Anansi and Boastful Bullfrog: A Caribbean Tale,H' Patten
0613794036,La Cancion del Sol / Song of the Sun (Cuentos y Mitos de America Latina) (Spanish Edition),Melinda Lilly
1577681983,Little Red Riding Hood,
1416960805,The Little Mermaid (Pop-Up Classics),Robert Sabuda
1577683676,The Three Little Pigs,Patricia Seibert
0140559469,Mufaro's Beautiful Daughters: An African Tale (Picture Puffin),John Steptoe
0823406539,Little Red Riding Hood,Trina Schart Hyman
0698113578,The Five Chinese Brothers (Paperstar),Claire Huchet Bishop
0698113829,Lon Po Po: A Red-Riding Hood Story from China,Ed Young
0698113594,The Legend of the Bluebonnet,Tomie dePaola
1577681789,Goldilocks and the Three Bears,Candice Ransom
0698113888,Yeh-Shen: A Cinderella Story from China,Ai-Ling Louie
0863158579,The Princess and the Pea,Hans Christian Andersen
0684922967,Stone Soup,Marcia Brown
3836526751,The Fairy Tales of Hans Christian Andersen,Hans Christian Andersen
1577683773,Jack and the Beanstalk,Carol Ottolenghi
0395300843,The Tailypo: A Ghost Story (Paul Galdone Classics),Joanna C. Galdone
0802852629,Gilgamesh the Hero,Geraldine McCaughrean
0395779383,How the Stars Fell into the Sky: A Navajo Legend (Sandpiper Houghton Mifflin Books),Jerrie Oughton
4805310790,A Treasury of Japanese Folktales: Bilingual English and Japanese Edition,Yuri Yasuda
0374436363,It Could Always Be Worse: A Yiddish Folk Tale (Michael Di Capua Books),Margot Zemach
0689802552,Babushka's Doll,Patricia Polacco
0689814747,Cinderella,Marcia Brown
0140566228,John Henry (Picture Puffins),Julius Lester
0064432793,The Egyptian Cinderella,Shirley Climo
0142401870,Adelita,Tomie dePaola
0874836026,Stone Soup,Heather Forest
0804835918,Korean Children's Favorite Stories,Kim So-Un
4805312602,Japanese Children's Favorite Stories: Anniversary Edition,Florence Sakade
0763680168,Egg and Spoon,Gregory Maguire
0811834778,The Elves and the Shoemaker,Jacob Grimm
0761184619,Fearsome Creatures of the Lumberwoods: 20 Chilling Tales from the Wilderness,Hal Johnson
0804836876,Indian Children's Favorite Stories,Rosemarie Somaiah
